,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,MinIntensity,MeanIntensity,MaxIntensity
222,79.25,10.045109950630787,7.131202787765734,11.596644136978759,8.783303536958897,33.4350288425444,158.0,210.7981072555205,229.0
223,4.5,2.393653682408596,-23.109445880672464,2.7712967309465366,1.9966424556519138,6.414213562373095,158.0,198.11111111111111,219.0
224,5.5,2.6462837142006137,0.0,3.2333489534143163,2.135880022631042,7.414213562373095,165.0,205.5909090909091,240.0
225,124.5,12.590406002966217,40.06065841463393,13.79929947668899,11.778313557283079,42.920310216782966,158.0,202.17871485943775,224.0
226,319.25,20.16139193252045,10.543757132031024,21.257922336543135,21.062234439926712,95.42640687119285,158.0,211.87235708692248,237.0
227,3.75,2.1850968611841584,-45.00001609038752,2.309401076758503,2.0132891827388666,5.707106781186548,173.0,196.0,225.0
228,39.25,7.069275219628611,-67.56973093675512,8.677584201522382,5.958048992182974,23.72792206135786,159.0,200.71974522292993,220.0
229,35.25,6.699380116989518,-2.897789105039823,7.955807137637678,5.768581508282244,22.36396103067893,158.0,206.25531914893617,225.0
230,127.0,12.716187407449045,43.20039434852184,19.584205748407182,9.28597239091584,53.67766952966369,158.0,206.20669291338584,230.0
231,15.5,4.442433223290478,-87.54371828995087,5.451180043610034,4.052405835059322,14.949747468305834,158.0,203.24193548387098,232.0
232,84.0,10.341765891652821,-56.607755525556485,12.494205271861029,8.898653869566997,40.902543263816604,158.0,206.09821428571428,226.0
233,39.75,7.1141599576634995,-83.09066528577925,8.74944923580071,5.976243124711374,23.65685424949238,162.0,202.49056603773585,219.0
234,27.5,5.917270272703197,16.680191350337946,7.330469294220496,4.899359555974828,19.535533905932738,159.0,205.38181818181818,221.0
235,240.5,17.498974555922032,-20.68561671466334,30.093763032396,11.655086739311548,83.698484809835,160.0,212.36902286902287,229.0
236,14.25,4.259537945889915,58.0942284446629,5.7553504161573965,3.561875961097549,15.778174593052022,162.0,201.19298245614036,228.0
237,7.5,3.0901936161855166,-31.65847883284923,3.295534123753181,2.9884052520181172,9.121320343559642,162.0,205.23333333333332,238.0
238,74.0,9.706684619910241,-17.871331872956556,10.672759635957753,9.238931810192794,33.4350288425444,158.0,203.6858108108108,221.0
239,23.25,5.440847306724618,75.08999056674344,6.231439793700837,4.886881460001533,17.414213562373092,163.0,210.247311827957,225.0
240,11.0,3.742410318509555,-59.79335012331146,4.385928344862305,3.3687302203552982,11.535533905932738,161.0,205.5681818181818,234.0
241,155.25,14.05953197372281,31.668882534454536,16.863200597330305,11.904717789463467,51.45584412271571,159.0,202.9452495974235,224.0
242,165.0,14.494292838262302,-42.97139726535918,17.301880486661233,12.648759291208204,50.577164466275356,158.0,211.20151515151514,232.0
243,44.0,7.48482063701911,-71.50072122817868,8.258130397002077,7.044012118549738,24.606601717798213,158.0,199.78977272727272,221.0
244,92.75,10.86705883733894,-53.88966479671976,11.972188886970288,10.114344101285203,36.4350288425444,158.0,202.62264150943398,224.0
245,246.0,17.697935698969246,-23.831184946460635,20.879479741622507,15.836817568158,78.47665940288701,158.0,203.8038617886179,224.0
246,132.0,12.964089628857149,-71.81227548264367,13.2652234782734,12.756794053889708,42.50609665440987,159.0,212.31439393939394,235.0
247,11.25,3.7846987830302403,24.36340183630552,5.073706731330165,2.9021437380081494,12.242640687119284,159.0,206.46666666666667,230.0
248,29.25,6.102643417692329,62.13712801775912,8.709592726205152,4.4227069691915695,21.192388155425117,158.0,203.55555555555554,223.0
249,70.25,9.45754080179648,88.60676047494619,9.839335848656455,9.386781831114652,34.92031021678297,159.0,206.34875444839858,233.0
250,2.25,1.692568750643269,-45.00001609038752,1.632993161855452,1.632993161855452,4.0,199.0,212.11111111111111,240.0
251,144.25,13.552298857686367,-33.3985227856119,16.960025221083466,12.427466711218313,52.16295090390226,158.0,207.68110918544195,229.0
252,16.25,4.54864184146723,5.874465810013157,7.200861227048061,3.4095445500095827,18.94974746830583,158.0,201.90769230769232,228.0
253,13.25,4.1073621666150775,-68.19547257648715,5.580305484334956,3.1067557893303874,13.242640687119284,168.0,204.0754716981132,225.0
254,90.5,10.734438914006276,44.91487107091662,12.811745791660718,9.209459632582645,37.67766952966369,159.0,206.44751381215468,229.0
255,113.25,12.008096370418468,-68.50675866748408,15.244095550135631,10.403347022758986,43.92031021678297,158.0,207.39955849889625,228.0
256,142.75,13.481652161769508,62.80925701951267,15.912005918616396,11.779055003881284,46.45584412271571,161.0,204.80385288966724,226.0
257,88.75,10.630146264057032,-52.797995789630434,12.722977284267458,9.082949150512222,36.55634918610404,158.0,206.55774647887324,227.0
258,12.75,4.029119531035698,-76.6212818244444,5.6105072974377705,2.922967335790337,13.121320343559642,162.0,203.52941176470588,229.0
259,43.5,7.442171739215616,-3.703138299100236,9.009872066626853,6.417554125732374,25.4350288425444,158.0,204.1551724137931,224.0
260,40.0,7.136496464611085,65.57420582708355,9.480869440705572,5.413206272468766,24.02081528017131,159.0,201.8,224.0
261,15.0,4.370193722368317,2.1440447517894876,6.685310433942829,2.9899762097964055,15.242640687119286,175.0,208.95,225.0
262,46.75,7.715176518808164,-53.43794647471541,8.682325499168686,7.017876096323619,25.020815280171306,160.0,206.524064171123,225.0
263,23.25,5.440847306724618,-48.05700307701204,8.649207799353139,3.4856415126714753,19.899494936611664,158.0,202.8279569892473,230.0
264,33.75,6.555290583552474,-45.79123234475471,10.244683893362799,4.983977545293157,26.606601717798213,158.0,208.42222222222222,231.0
265,17.5,4.720348719413148,-88.62089610419775,5.044444504332327,4.6269957690485315,14.65685424949238,159.0,207.4142857142857,235.0
266,254.75,18.00993542523911,72.01716929397668,23.985219377621092,14.32148849931481,84.40559159102153,159.0,211.71736997055936,233.0
267,27.25,5.890312181373172,71.75348478209636,7.088369828169503,5.119095978734448,20.65685424949238,162.0,202.45871559633028,227.0
268,13.25,4.1073621666150775,2.309514654408803,5.894441078295538,3.011481549117503,13.82842712474619,158.0,197.47169811320754,220.0
269,204.0,16.11647812414279,-83.85133126896092,18.206161459211593,14.519393371399666,54.09188309203678,160.0,210.77205882352942,234.0
270,185.75,15.378694529593743,83.10496428006033,17.300721346106783,14.454788462504043,52.2842712474619,158.0,205.9650067294751,224.0
271,46.5,7.694520051971082,-49.21730068823138,8.48677135914179,7.329377131086966,25.77817459305202,158.0,208.11290322580646,227.0
272,84.5,10.37249929043725,65.41012440899068,13.404232543997002,8.308241421943784,36.798989873223334,158.0,201.5059171597633,222.0
273,3.0,1.9544100476116797,90.00003218077504,2.23606797749979,1.632993161855452,5.0,164.0,198.75,217.0
274,9.75,3.523362819972964,-71.96698029563082,4.411509489519472,2.9306229970383177,10.82842712474619,174.0,204.3846153846154,221.0
275,57.25,8.537737635702333,-53.58324342645969,13.171612535206435,5.890612337665578,33.55634918610404,159.0,208.3755458515284,229.0
276,9.25,3.431831258788849,-68.22257270040103,3.770232785770974,3.1809486930318447,10.121320343559642,165.0,202.45945945945945,220.0
277,101.75,11.382096629215674,-84.46526968791885,13.559451569156309,9.768377365500967,38.14213562373095,158.0,211.35380835380835,229.0
278,113.75,12.034575115625177,83.00747211913495,12.852684614089528,11.483302031139118,40.31370849898476,163.0,208.9956043956044,226.0
279,141.25,13.410633306963609,89.52604741276717,17.905590719727574,10.832832335412649,56.970562748477136,158.0,202.5274336283186,229.0
280,11.5,3.826519928662906,-60.01758182618804,4.393835840858849,3.368158273813664,11.535533905932738,163.0,199.47826086956522,217.0
281,28.75,6.050259243299904,15.139795341499385,7.415691746378177,5.066606624772088,20.071067811865476,158.0,206.12173913043478,226.0
282,99.25,11.24139781410501,-88.55104268743696,13.04560690171412,10.192228155649405,38.94974746830583,160.0,210.99244332493703,226.0
283,49.0,7.898654169668588,-4.29758415231729,9.313786485587437,6.851677805918476,25.899494936611667,158.0,207.4234693877551,229.0
284,115.5,12.126795430653198,85.43980491474152,16.961653613356244,9.096551936447257,43.435028842544405,159.0,205.05844155844156,222.0
285,41.25,7.247146419131151,54.98330610782332,9.449073292019461,5.7744577189339745,24.606601717798213,159.0,201.96363636363637,217.0
286,36.5,6.817128675830715,5.842089679988079,8.185508113389862,5.91510351618486,22.36396103067893,159.0,207.86986301369862,229.0
287,68.5,9.338999347593866,86.69454320413763,14.223259789084112,6.95440535926606,45.24568901432423,158.0,209.9963503649635,232.0
288,22.25,5.322553886092406,44.57405640562706,5.51181936374589,5.259564969468124,16.77817459305202,158.0,208.51685393258427,227.0
289,21.0,5.170882945826411,18.17625196530406,6.178422313367275,4.636748140517491,17.535533905932738,166.0,215.07142857142858,227.0
290,58.5,8.63044108762739,84.90558627263714,11.641071790214122,6.677939690130833,30.363961030678926,159.0,206.42735042735043,220.0
291,14.0,4.222008245644752,-84.94200480865317,5.6167262380427605,3.3138682987674524,13.82842712474619,162.0,202.92857142857142,223.0
292,13.75,4.1841419359420025,85.18820086021191,7.188596458156915,2.567202220855536,14.931980515339465,162.0,210.07272727272726,233.0
293,7.75,3.141274657157109,-83.45737245244483,4.046934261634377,2.55410800926836,9.535533905932738,166.0,210.19354838709677,225.0
294,7.0,2.985410660720923,-72.37602300565396,3.692097303530457,2.498172628313536,8.82842712474619,171.0,206.64285714285714,224.0
295,8.75,3.3377905890622728,-84.16166117770652,4.6167565629069145,2.5119810179964137,10.535533905932738,158.0,204.71428571428572,228.0
296,8.5,3.2897623212397704,-88.28677713622746,6.649860914993595,1.5928387483887292,12.103553390593273,163.0,216.08823529411765,232.0
